11.gif	-0.46736	-0.15313	-0.20955	-0.34314	-0.08998	0.44382	-0.03508	-0.29853	
19.gif	-0.17005	0.02117	-0.06629	-0.15647	-0.01375	0.21225	-0.09977	-0.15527	
8.gif	-0.17970	-0.38822	-0.26835	-0.24162	0.07380	0.00765	0.12193	-0.07498	
9.gif	-0.18748	-0.28583	-0.06827	-0.04525	-0.05823	0.22345	-0.06691	-0.10874	
airplaneGray.bmp	-0.29337	-0.33280	-0.25827	-0.19721	-0.17948	0.50047	-0.20000	-0.19433	
baboon.BMP	-0.23716	-0.36217	-0.28227	-0.20040	-0.24971	0.50432	-0.12062	-0.25730	
bank.BMP	-0.07694	-0.35160	-0.18690	0.05037	-0.24489	0.13873	-0.14515	-0.14524	
barbara.png	-0.36235	0.07277	-0.18046	-0.18816	-0.06558	0.23401	-0.05948	-0.12942	
boat.BMP	-0.34849	-0.24632	-0.36241	-0.26415	-0.19477	0.38037	-0.15161	-0.13788	
boat.png	-0.35161	-0.19872	-0.29073	-0.24161	-0.25540	0.35963	-0.16983	-0.17841	
brain.BMP	0.03332	-0.38245	-0.21793	-0.10793	-0.21599	-0.16022	0.01107	-0.09632	
bridge.tiff	-0.27210	-0.27989	-0.31842	-0.15188	-0.09739	0.30800	-0.10328	-0.05445	
cman.BMP	-0.19145	-0.24584	-0.27115	-0.23352	-0.34967	0.53336	-0.26382	-0.23723	
couple.bmp	-0.28138	-0.31889	-0.24543	-0.18074	-0.16268	0.26379	-0.17606	-0.21481	
crowd.BMP	0.02807	-0.21476	-0.19556	-0.09982	-0.04302	0.37081	-0.29973	-0.10314	
face.BMP	-0.21125	-0.11734	-0.09849	-0.21227	-0.26582	0.40822	-0.21965	-0.24284	
Fig0222(c)(crowd).tif	-0.43964	-0.16894	-0.26282	-0.23338	-0.18458	0.40820	-0.02675	0.00842	
fingerprint.png	-0.30217	-0.27565	-0.22373	-0.29343	-0.30006	0.47365	-0.09761	-0.13765	
flinstones.png	-0.35006	-0.03683	-0.41293	-0.17472	-0.30535	0.35792	-0.05477	-0.23990	
flowr.BMP	-0.15282	-0.40633	-0.14492	-0.08584	-0.22516	0.27155	0.04946	-0.15731	
girl512.BMP	-0.07483	-0.23485	-0.10774	-0.28714	-0.32059	0.37397	-0.13293	0.00937	
hat.BMP	-0.39513	-0.19339	-0.26962	-0.25749	-0.22714	0.41262	0.00665	-0.28166	
house.png	-0.12372	-0.12299	-0.24583	-0.14804	-0.04663	0.40422	-0.10871	-0.22377	
lake.tiff	-0.19055	-0.33923	-0.22252	-0.12550	-0.25706	0.36842	-0.25852	-0.10662	
lax.tiff	-0.21730	-0.16729	-0.21492	-0.13960	-0.24579	0.27036	-0.09662	-0.13554	
lena512.bmp	-0.14185	-0.15393	-0.18743	-0.23749	-0.18193	0.31545	-0.26145	-0.27811	
loco.BMP	-0.39883	-0.03271	-0.26444	-0.11830	-0.16214	0.59777	-0.10532	-0.03936	
man.tiff	-0.27391	-0.30198	-0.24652	-0.17751	-0.28504	0.39788	-0.18688	-0.08259	
martha.BMP	-0.13705	-0.14834	-0.30423	-0.29143	-0.34978	0.43684	-0.21994	-0.10370	
milkdrop.tiff	-0.24166	-0.37658	-0.24340	-0.24389	-0.13874	0.25563	0.01944	-0.28474	
more_data_0.jpg	-0.00777	-0.05116	-0.17478	-0.04373	-0.02395	0.21919	-0.20308	-0.22000	
more_data_1.jpg	-0.24934	-0.11941	-0.22817	-0.13779	-0.02385	0.19492	-0.07908	-0.03564	
more_data_100.jpg	-0.05821	-0.20176	-0.36343	-0.21285	-0.33347	0.16023	0.00785	-0.21755	
more_data_2.jpg	-0.14258	-0.28245	-0.23468	-0.00688	-0.14748	0.04270	-0.03081	0.01742	
more_data_98.jpg	-0.30100	-0.12503	-0.15135	-0.18311	-0.17426	0.39442	-0.00850	-0.11203	
more_data_99.jpg	0.03695	-0.04162	-0.09627	-0.24312	-0.25925	0.25796	-0.03212	0.00739	
peppers.bmp	-0.25280	-0.13897	-0.23679	-0.20394	-0.27911	0.16001	-0.17706	-0.28834	
reagan.BMP	-0.33912	-0.23926	-0.19076	-0.28862	-0.32091	0.38117	-0.06896	-0.25789	
woman1.tiff	-0.32356	-0.29363	-0.21264	-0.23143	-0.22880	0.37240	-0.16531	-0.11125	
woman2.tiff	-0.17817	-0.23059	-0.35189	-0.30700	-0.24816	0.35280	-0.25964	-0.11994	
