wrm255_11.gif	0.85420	0.88733	0.94383	1.16969	0.98876	0.92765	0.99561	0.64049	0.94076	
wrm255_19.gif	0.99992	0.88450	1.09664	1.42607	1.13302	1.13080	0.92625	0.44959	0.98974	
wrm255_8.gif	1.06343	0.89138	1.11896	1.32540	1.12165	1.13468	0.97018	0.43690	0.98944	
wrm255_9.gif	1.00214	0.92741	1.05156	1.36719	1.13883	1.12897	0.97104	0.39948	0.98888	
wrm255_airplaneGray.bmp	0.96611	0.86227	0.94437	1.25916	1.12415	0.99012	0.95191	0.49341	0.98212	
wrm255_baboon.BMP	1.03467	0.90322	0.95256	1.41993	1.02940	1.14258	1.08117	0.42253	0.95976	
wrm255_bank.BMP	0.97001	0.91482	1.05252	1.17650	1.22072	0.95117	1.04426	0.52088	0.97744	
wrm255_bank1.BMP	0.87107	0.85683	1.01039	1.22095	1.15641	0.82767	0.74539	0.58238	0.89109	
wrm255_barbara.png	0.96532	0.88849	0.99763	1.30995	1.12264	1.16226	1.02167	0.49921	0.98994	
wrm255_boat.BMP	0.99706	0.91263	1.06761	1.35809	1.18519	1.12636	1.02166	0.46900	0.99443	
wrm255_boat.png	1.07352	0.91980	1.08845	1.38660	1.16122	1.18619	1.02072	0.39215	0.99202	
wrm255_brain.BMP	0.93272	0.88095	1.01170	1.21055	1.15181	1.02798	0.98133	0.43882	0.99168	
wrm255_brain1.BMP	0.96083	0.82869	0.80956	1.13670	1.06615	0.90331	0.83472	0.40257	0.95952	
wrm255_bridge.tiff	0.96974	0.96835	0.95676	1.41806	1.09252	1.19686	1.06595	0.45969	0.95719	
wrm255_cman.BMP	1.02560	0.91211	0.98799	1.24926	1.14798	1.09087	1.05247	0.46303	0.98238	
wrm255_cman1.BMP	1.07542	0.79683	0.93032	1.38100	1.17262	1.10532	0.88940	0.57335	0.97656	
wrm255_columbia.tiff	0.97675	0.88670	0.96335	1.16004	1.17364	1.09156	1.11426	0.49462	0.97069	
wrm255_couple.bmp	0.97380	0.92614	1.05810	1.28075	1.19238	1.03242	1.01836	0.45872	0.99177	
wrm255_crowd.BMP	0.97686	0.92699	0.97086	1.27782	1.11007	1.03243	0.92497	0.50249	0.98095	
wrm255_face.BMP	1.07463	0.92453	1.03117	1.30864	1.19580	1.12110	1.06542	0.46285	0.98960	
wrm255_face1.BMP	1.03693	0.92573	1.10502	1.40891	1.17383	1.16758	0.95579	0.42639	0.98535	
wrm255_Fig0222(c)(crowd).tif	0.99452	0.87900	1.01290	1.34482	1.15919	1.07383	0.98649	0.54348	0.98848	
wrm255_fingerprint.png	1.01810	0.93104	1.06816	1.28378	1.18701	1.04232	1.04051	0.49300	0.99258	
wrm255_flinstones.png	0.90182	0.79180	0.88775	1.14343	1.05469	1.00585	0.90335	0.43614	0.98026	
wrm255_flowr.BMP	0.86263	0.71775	0.93699	1.23926	1.06125	1.02031	0.84604	0.33454	0.96249	
wrm255_girl512.BMP	0.93301	0.85862	0.98279	1.31162	1.12047	1.05140	0.97057	0.49166	0.99156	
wrm255_hat.BMP	0.99442	0.89740	1.03182	1.33358	1.11301	1.10435	0.98852	0.50783	0.99002	
wrm255_house.png	1.03118	0.92634	0.99153	1.38444	1.16836	1.17478	1.05659	0.49627	0.97847	
wrm255_lake.tiff	1.03485	0.88254	1.02101	1.18892	1.17784	1.00120	0.96394	0.48304	0.98297	
wrm255_lax.tiff	0.91567	0.96242	1.03406	1.22665	1.14007	0.94691	1.00501	0.52383	0.98516	
wrm255_lena256.bmp	0.98603	0.88103	0.92616	1.34165	1.22762	1.02652	1.01934	0.56551	0.97570	
wrm255_lena512.bmp	0.94347	0.92567	1.02278	1.27268	1.12609	1.04308	1.02678	0.50076	0.98867	
wrm255_loco.BMP	0.94125	0.77970	0.84997	1.27395	0.98047	0.96135	0.76101	0.44863	0.97141	
wrm255_man.tiff	0.97380	0.95104	1.00880	1.33471	1.18256	1.11135	1.07295	0.48090	0.98540	
wrm255_martha.BMP	1.09626	0.94406	1.13163	1.26762	1.18138	1.18271	1.10818	0.30423	0.97095	
wrm255_milkdrop.tiff	0.93904	0.91798	1.08637	1.22499	1.12901	0.91825	0.87706	0.50436	0.97770	
wrm255_peppers.bmp	1.04656	0.84351	0.99584	1.22613	1.20810	1.04243	0.93184	0.47631	0.98055	
wrm255_reagan.BMP	1.07256	0.92096	1.07336	1.34545	1.19206	1.14197	1.05624	0.44024	0.99411	
wrm255_woman1.tiff	0.84719	0.77707	0.82247	1.14148	1.02659	0.85975	0.82373	0.52652	0.91958	
wrm255_woman2.tiff	0.99679	0.90333	1.05736	1.28655	1.15242	1.04238	1.00190	0.49046	0.99410	
