wrm101_11.gif	-1.52868	0.85393	0.78513	-0.74413	-1.46218	0.79414	-0.92229	0.89793	0.95353	
wrm101_19.gif	-1.42020	0.83064	0.88647	-0.50784	-1.39708	0.95274	-1.03758	0.71094	0.98896	
wrm101_8.gif	-1.38414	0.84488	0.92171	-0.63347	-1.42206	0.96186	-1.01382	0.70084	0.99165	
wrm101_9.gif	-1.41831	0.88402	0.86407	-0.57167	-1.37330	0.96286	-0.98910	0.65918	0.98947	
wrm101_airplaneGray.bmp	-1.48167	0.81580	0.74758	-0.70088	-1.42038	0.81704	-1.03230	0.75651	0.98045	
wrm101_baboon.BMP	-1.41225	0.85593	0.75587	-0.53819	-1.51325	0.96959	-0.90274	0.68715	0.95616	
wrm101_bank.BMP	-1.45517	0.86928	0.84913	-0.76132	-1.30565	0.77364	-0.92444	0.78659	0.97948	
wrm101_bank1.BMP	-1.52492	0.81820	0.81983	-0.69877	-1.33756	0.64274	-1.20076	0.83053	0.90873	
wrm101_barbara.png	-1.48219	0.84186	0.80038	-0.64872	-1.41951	0.98975	-0.96232	0.76493	0.99003	
wrm101_boat.BMP	-1.45051	0.86613	0.87036	-0.60079	-1.35852	0.95354	-0.96234	0.73294	0.99435	
wrm101_boat.png	-1.37372	0.87321	0.89243	-0.57214	-1.38026	1.01176	-0.96360	0.65467	0.99067	
wrm101_brain.BMP	-1.32440	0.81826	0.75228	-0.57517	-1.26459	0.82029	-0.86056	0.70769	0.99064	
wrm101_brain1.BMP	-1.16091	0.78824	0.67829	-0.50769	-1.13292	0.63539	-0.84642	0.60944	0.95181	
wrm101_bridge.tiff	-1.46124	0.92146	0.76205	-0.52972	-1.42961	1.02688	-0.90366	0.72152	0.95343	
wrm101_cman.BMP	-1.41825	0.86636	0.79165	-0.70752	-1.39121	0.91925	-0.92786	0.72591	0.97973	
wrm101_cman1.BMP	-1.36284	0.75341	0.73817	-0.57133	-1.35806	0.93643	-1.08431	0.83542	0.97653	
wrm101_columbia.tiff	-1.46734	0.83770	0.76835	-0.79602	-1.36334	0.91856	-0.86695	0.76088	0.97085	
wrm101_couple.bmp	-1.47129	0.88026	0.86218	-0.67736	-1.34729	0.85749	-0.96308	0.72004	0.99081	
wrm101_crowd.BMP	-1.47372	0.88222	0.79179	-0.67733	-1.41829	0.85981	-1.05054	0.76765	0.98054	
wrm101_face.BMP	-1.37292	0.87805	0.83392	-0.65017	-1.34785	0.94831	-0.91857	0.72678	0.98744	
wrm101_face1.BMP	-1.40973	0.87997	0.90832	-0.54915	-1.36938	0.99417	-1.02847	0.68972	0.98549	
wrm101_Fig0222(c)(crowd).tif	-1.43611	0.83448	0.82722	-0.60142	-1.35857	0.90563	-0.97974	0.80243	0.98909	
wrm101_fingerprint.png	-1.42846	0.88500	0.87170	-0.67412	-1.35485	0.86984	-0.94269	0.75715	0.99333	
wrm101_flinstones.png	-1.31196	0.74908	0.73398	-0.63204	-1.23271	0.87732	-0.88058	0.67427	0.98395	
wrm101_flowr.BMP	-1.00586	0.76713	0.77883	-0.33599	-0.97716	0.81231	-0.72728	0.44753	0.92981	
wrm101_girl512.BMP	-1.43193	0.81841	0.80541	-0.56886	-1.32980	0.86580	-0.94743	0.75455	0.99168	
wrm101_hat.BMP	-1.42681	0.85451	0.83900	-0.60577	-1.40459	0.92835	-0.97666	0.76485	0.99106	
wrm101_house.png	-1.41638	0.87984	0.79428	-0.57444	-1.37536	1.00196	-0.92741	0.76021	0.97579	
wrm101_lake.tiff	-1.41259	0.83682	0.82440	-0.77024	-1.36248	0.82723	-1.01944	0.74726	0.98355	
wrm101_lax.tiff	-1.52482	0.91483	0.83675	-0.72724	-1.39470	0.77220	-0.97496	0.78676	0.98782	
wrm101_lena256.bmp	-1.46154	0.83453	0.72892	-0.61722	-1.31609	0.85370	-0.96466	0.82945	0.97338	
wrm101_lena512.bmp	-1.50295	0.87801	0.82598	-0.68521	-1.41471	0.86939	-0.95659	0.76472	0.99024	
wrm101_loco.BMP	-1.13988	0.77517	0.78008	-0.43041	-1.13576	0.87905	-0.90133	0.63287	0.96758	
wrm101_man.tiff	-1.47919	0.90406	0.81340	-0.63057	-1.36303	0.93842	-0.91510	0.74498	0.98450	
wrm101_martha.BMP	-1.34297	0.89943	0.93970	-0.68514	-1.35092	1.00351	-0.86912	0.55898	0.97080	
wrm101_milkdrop.tiff	-1.50674	0.87127	0.89086	-0.73606	-1.41024	0.74066	-1.10662	0.76120	0.98281	
wrm101_peppers.bmp	-1.39947	0.79805	0.80096	-0.73235	-1.33178	0.86760	-1.04981	0.73501	0.97889	
wrm101_reagan.BMP	-1.37286	0.87414	0.87688	-0.61125	-1.34836	0.96972	-0.92753	0.70765	0.99318	
wrm101_woman1.tiff	-1.58075	0.73905	0.63306	-0.80077	-1.49611	0.68934	-1.14426	0.78203	0.93226	
wrm101_woman2.tiff	-1.43694	0.85464	0.86344	-0.66037	-1.37085	0.86964	-0.97168	0.75472	0.99512	
